Date,Barclays,BNP Paribas,Deutsche Bank
2024-05-15 23:00:00+00:00,214.79119873046875,,
2024-05-16 22:00:00+00:00,,61.55745315551758,15.212900161743164
2024-05-16 23:00:00+00:00,216.6402587890625,,
2024-05-19 22:00:00+00:00,,62.05972671508789,15.261547088623047
2024-05-19 23:00:00+00:00,216.6402587890625,,
2024-05-20 22:00:00+00:00,,62.096065521240234,15.131173133850098
2024-05-20 23:00:00+00:00,217.4398651123047,,
2024-05-21 22:00:00+00:00,,61.350990295410156,15.082526206970215
2024-05-21 23:00:00+00:00,211.34295654296875,,
2024-05-22 22:00:00+00:00,,60.96027755737305,15.125335693359375
2024-05-22 23:00:00+00:00,214.8911590576172,,
2024-05-23 22:00:00+00:00,,61.069313049316406,15.298519134521484
2024-05-23 23:00:00+00:00,216.0405731201172,,
2024-05-26 22:00:00+00:00,,60.933021545410156,15.284897804260254
2024-05-27 22:00:00+00:00,,61.5963249206543,15.24208927154541
2024-05-27 23:00:00+00:00,218.9890899658203,,
2024-05-28 22:00:00+00:00,,60.81489562988281,14.921018600463867
2024-05-28 23:00:00+00:00,214.0415802001953,,
2024-05-29 22:00:00+00:00,,61.5963249206543,15.01247501373291
2024-05-29 23:00:00+00:00,218.43936157226562,,
2024-05-30 22:00:00+00:00,,61.5145378112793,14.813994407653809
2024-05-30 23:00:00+00:00,219.88861083984375,,
2024-06-02 22:00:00+00:00,,61.84164810180664,14.946314811706543
2024-06-02 23:00:00+00:00,219.0890350341797,,
2024-06-03 22:00:00+00:00,,60.72403335571289,14.619406700134277
2024-06-03 23:00:00+00:00,214.8911590576172,,
2024-06-04 22:00:00+00:00,,60.178855895996094,14.603839874267578
2024-06-04 23:00:00+00:00,212.54234313964844,,
2024-06-05 22:00:00+00:00,,60.74220657348633,14.850966453552246
2024-06-05 23:00:00+00:00,216.0405731201172,,
2024-06-06 22:00:00+00:00,,60.30606460571289,14.882100105285645
2024-06-06 23:00:00+00:00,217.1400146484375,,
2024-06-09 22:00:00+00:00,,57.434776306152344,14.866533279418945
2024-06-09 23:00:00+00:00,214.6412811279297,,
2024-06-10 22:00:00+00:00,,55.19953918457031,14.3956298828125
2024-06-10 23:00:00+00:00,208.9441680908203,,
2024-06-11 22:00:00+00:00,,56.171775817871094,14.555192947387695
2024-06-11 23:00:00+00:00,208.59434509277344,,
2024-06-12 22:00:00+00:00,,54.51805877685547,14.132936477661133
2024-06-12 23:00:00+00:00,205.04615783691406,,
2024-06-13 22:00:00+00:00,,53.07332992553711,14.023966789245605
2024-06-13 23:00:00+00:00,201.89773559570312,,
2024-06-16 22:00:00+00:00,,53.73663330078125,14.249689102172852
2024-06-16 23:00:00+00:00,204.79624938964844,,
2024-06-17 22:00:00+00:00,,54.02739715576172,14.26720142364502
2024-06-17 23:00:00+00:00,205.8957061767578,,
2024-06-18 22:00:00+00:00,,53.34592056274414,14.311957359313965
2024-06-18 23:00:00+00:00,206.59535217285156,,
2024-06-19 22:00:00+00:00,,54.618011474609375,14.343091011047363
2024-06-19 23:00:00+00:00,207.94468688964844,,
2024-06-20 22:00:00+00:00,,53.90927505493164,14.06872272491455
2024-06-20 23:00:00+00:00,204.74630737304688,,
2024-06-23 22:00:00+00:00,,55.672027587890625,14.440385818481445
2024-06-23 23:00:00+00:00,207.44493103027344,,
2024-06-24 22:00:00+00:00,,55.02689743041992,14.27109432220459
2024-06-24 23:00:00+00:00,206.04563903808594,,
2024-06-25 22:00:00+00:00,,54.74522018432617,14.27109432220459
2024-06-25 23:00:00+00:00,205.74578857421875,,
2024-06-26 22:00:00+00:00,,54.536231994628906,14.383955001831055
2024-06-26 23:00:00+00:00,209.64381408691406,,
2024-06-27 22:00:00+00:00,,54.09100341796875,14.504599571228027
2024-06-27 23:00:00+00:00,208.7942352294922,,
2024-06-30 22:00:00+00:00,,56.03547668457031,14.989124298095703
2024-06-30 23:00:00+00:00,213.0920867919922,,
2024-07-01 22:00:00+00:00,,55.63568115234375,14.808157920837402
2024-07-01 23:00:00+00:00,210.643310546875,,
2024-07-02 22:00:00+00:00,,56.99863052368164,15.317978858947754
2024-07-02 23:00:00+00:00,218.03955078125,,
2024-07-03 22:00:00+00:00,,58.07990646362305,15.440568923950195
2024-07-03 23:00:00+00:00,224.23643493652344,,
2024-07-04 22:00:00+00:00,,57.84366226196289,15.240142822265625
2024-07-04 23:00:00+00:00,220.4383544921875,,
2024-07-07 22:00:00+00:00,,56.825992584228516,15.053338050842285
2024-07-07 23:00:00+00:00,221.93759155273438,,
2024-07-08 22:00:00+00:00,,55.490299224853516,14.981340408325195
2024-07-08 23:00:00+00:00,216.6402587890625,,
2024-07-09 22:00:00+00:00,,55.990047454833984,15.01247501373291
2024-07-09 23:00:00+00:00,219.43885803222656,,
2024-07-10 22:00:00+00:00,,56.35350036621094,14.901559829711914
2024-07-10 23:00:00+00:00,222.48731994628906,,
2024-07-11 22:00:00+00:00,,56.735130310058594,14.889883995056152
2024-07-11 23:00:00+00:00,222.33738708496094,,
2024-07-14 22:00:00+00:00,,57.007720947265625,14.84123706817627
2024-07-14 23:00:00+00:00,225.63571166992188,,
2024-07-15 22:00:00+00:00,,56.853248596191406,14.701133728027344
2024-07-15 23:00:00+00:00,227.2349090576172,,
2024-07-16 22:00:00+00:00,,57.27122116088867,14.81204891204834
2024-07-16 23:00:00+00:00,230.5832061767578,,
2024-07-17 22:00:00+00:00,,57.83457946777344,14.880154609680176
2024-07-17 23:00:00+00:00,228.4842987060547,,
2024-07-18 22:00:00+00:00,,57.28939437866211,14.603839874267578
2024-07-18 23:00:00+00:00,228.5342254638672,,
2024-07-21 22:00:00+00:00,,58.63417434692383,15.051392555236816
2024-07-21 23:00:00+00:00,230.73313903808594,,
2024-07-22 22:00:00+00:00,,58.77956008911133,15.25765609741211
2024-07-22 23:00:00+00:00,230.38330078125,,
2024-07-23 22:00:00+00:00,,58.22528839111328,13.988941192626953
2024-07-23 23:00:00+00:00,228.28436279296875,,
2024-07-24 22:00:00+00:00,,58.66143035888672,14.031750679016113
2024-07-24 23:00:00+00:00,227.7846221923828,,
2024-07-25 22:00:00+00:00,,58.5705680847168,14.02785873413086
2024-07-25 23:00:00+00:00,231.28285217285156,,
2024-07-28 22:00:00+00:00,,58.07081985473633,13.932510375976562
2024-07-28 23:00:00+00:00,232.63217163085938,,
2024-07-29 22:00:00+00:00,,58.37066650390625,14.218555450439453
2024-07-29 23:00:00+00:00,233.93150329589844,,
2024-07-30 22:00:00+00:00,,57.66193771362305,14.045372009277344
2024-07-30 23:00:00+00:00,233.681640625,,
2024-07-31 22:00:00+00:00,,55.84466552734375,13.61533260345459
2024-07-31 23:00:00+00:00,222.78713989257812,,
2024-08-01 22:00:00+00:00,,54.20912170410156,12.817520141601562
2024-08-01 23:00:00+00:00,208.99415588378906,,
2024-08-04 22:00:00+00:00,,53.2459716796875,12.488667488098145
2024-08-04 23:00:00+00:00,206.09561157226562,,
2024-08-05 22:00:00+00:00,,52.54632568359375,12.490612983703613
2024-08-05 23:00:00+00:00,208.09458923339844,,
2024-08-06 22:00:00+00:00,,54.02739715576172,12.685200691223145
2024-08-06 23:00:00+00:00,214.6412811279297,,
2024-08-07 22:00:00+00:00,,53.991050720214844,12.735794067382812
2024-08-07 23:00:00+00:00,213.89166259765625,,
2024-08-08 22:00:00+00:00,,53.836585998535156,12.932327270507812
2024-08-08 23:00:00+00:00,218.13951110839844,,
2024-08-11 22:00:00+00:00,,53.836585998535156,12.947894096374512
2024-08-11 23:00:00+00:00,219.9885711669922,,
2024-08-12 22:00:00+00:00,,53.854759216308594,12.94011116027832
2024-08-12 23:00:00+00:00,219.13900756835938,,
2024-08-13 22:00:00+00:00,,54.29090118408203,13.017946243286133
2024-08-13 23:00:00+00:00,221.48782348632812,,
2024-08-14 22:00:00+00:00,,54.94511795043945,13.436311721801758
2024-08-14 23:00:00+00:00,227.6645050048828,,
2024-08-15 22:00:00+00:00,,55.53573226928711,13.660087585449219
2024-08-15 23:00:00+00:00,228.21429443359375,,
2024-08-18 22:00:00+00:00,,55.75380325317383,13.765164375305176
2024-08-18 23:00:00+00:00,228.9140167236328,,
2024-08-19 22:00:00+00:00,,55.34492111206055,13.541388511657715
2024-08-19 23:00:00+00:00,225.9151611328125,,
2024-08-20 22:00:00+00:00,,55.590248107910156,13.628952980041504
2024-08-20 23:00:00+00:00,224.76560974121094,,
2024-08-21 22:00:00+00:00,,55.4993896484375,14.177691459655762
2024-08-21 23:00:00+00:00,225.31536865234375,,
2024-08-22 22:00:00+00:00,,55.80832290649414,14.302227973937988
2024-08-22 23:00:00+00:00,230.3634796142578,,
2024-08-25 22:00:00+00:00,,55.8355827331543,14.210771560668945
2024-08-26 22:00:00+00:00,,56.32624435424805,14.30028247833252
2024-08-26 23:00:00+00:00,230.1135711669922,,
2024-08-27 22:00:00+00:00,,56.22629165649414,14.282769203186035
2024-08-27 23:00:00+00:00,223.81594848632812,,
2024-08-28 22:00:00+00:00,,56.435279846191406,14.269148826599121
2024-08-28 23:00:00+00:00,225.96514892578125,,
